album_name,listeners,playcount,total_tracks,avg_duration_sec,raw_tags,tag_instrumental,tag_orchestral,tag_electronic,tag_ambient,tag_dark,tag_acoustic,tag_epic,tag_relaxing,n_tags,title,metascore,genres,releaseDate,release_year,score_category,is_high_score,log_listeners
I Was a Teenage Exocolonist (Original Soundtrack),2749,82162,27.0,294.0,,0,0,0,0,0,0,0,0,0,I Was a Teenage Exocolonist,91.0,Card Battle,2022-08-25,2022.0,Universal (90+),1,7.919356190660617
Overwatch (Original Soundtrack),6,31,,,,0,0,0,0,0,0,0,0,0,Overwatch,91.0,Tactical FPS,2016-05-23,2016.0,Universal (90+),1,1.9459101490553132
Baldur's Gate 3 (Original Game Soundtrack),135568,6020723,43.0,207.0,,0,0,0,0,0,0,0,0,0,Baldur's Gate,91.0,Western RPG,1998-12-21,1998.0,Universal (90+),1,11.817236014783045
Klonoa 2: Lunatea's Veil Original Soundtrack,6,94,,,,0,0,0,0,0,0,0,0,0,Klonoa 2: Lunatea's Veil,91.0,2D Platformer,2001-07-25,2001.0,Universal (90+),1,1.9459101490553132
BAYONETTA 2 ORIGINAL SOUNDTRACK,274,9704,,,,0,0,0,0,0,0,0,0,0,Bayonetta 2,91.0,Linear Action Adventure,2014-10-24,2014.0,Universal (90+),1,5.616771097666572
Hannah Montana 2 (Original Soundtrack),241456,2157958,10.0,210.4,hannah montana|pop|disney|miley cyrus|teen pop,0,0,0,0,0,0,0,0,5,FreeSpace 2,91.0,Space Combat Sim,1999-09-30,1999.0,Universal (90+),1,12.394446682391072
IL - 2 Sturmovik Original Soundtrack,3,52,,,,0,0,0,0,0,0,0,0,0,IL-2 Sturmovik,91.0,Aircraft Combat Sim,2001-11-18,2001.0,Universal (90+),1,1.3862943611198906
Halo Wars (Original Soundtrack),10038,111641,,,electronic|soundtrack|classical|2000s|9,0,1,1,0,0,0,0,0,5,Colony Wars,91.0,Space Combat Sim,1997-11-04,1997.0,Universal (90+),1,9.214232786691527
Super Mario World (Original Game Soundtrack),108902,1004224,25.0,63.0,soundtrack|video game music,0,0,1,0,0,0,0,0,2,Mario Tennis,91.0,Tennis,2000-08-28,2000.0,Universal (90+),1,11.598212856750973
Ratchet & Clank: Up Your Arsenal Original Soundtrack,4,468,,,,0,0,0,0,0,0,0,0,0,Ratchet & Clank: Up Your Arsenal,91.0,3D Platformer,2004-11-03,2004.0,Universal (90+),1,1.6094379124341003
Resident Evil Requiem Original Soundtrack,14348,236642,30.0,242.9,,0,0,0,0,0,0,0,0,0,Resident Evil (Remake),91.0,Survival,2002-04-30,2002.0,Universal (90+),1,9.571435532348406
Tomb Raider (Original Soundtrack),26086,172074,20.0,202.0,game soundtrack|video game soundtrack|instrumental|videogame soundtrack|soundtrack,1,1,0,0,0,0,0,0,5,Tomb Raider (1996),91.0,Linear Action Adventure,1996-11-15,1996.0,Universal (90+),1,10.169192384934412
Dragon Quest XI S: Echoes of an Elusive Age Complete Soundtrack,131,10653,,,,0,0,0,0,0,0,0,0,0,Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,91.0,JRPG,2019-09-27,2019.0,Universal (90+),1,4.882801922586371
Twisted Metal Black Original Soundtrack,7,269,,,,0,0,0,0,0,0,0,0,0,Twisted Metal: Black,91.0,Vehicle Combat Sim,2001-06-18,2001.0,Universal (90+),1,2.0794415416798357
World of Warcraft: Wrath of the Lich King Original Soundtrack,25851,246851,21.0,222.1,,0,0,0,0,0,0,0,0,0,World of Warcraft: Wrath of the Lich King,91.0,MMORPG,2008-11-13,2008.0,Universal (90+),1,10.160143246382786
UFO (Original Television Soundtrack),1450,5747,20.0,206.2,soundtrack|instrumental|ambient|all|composers,1,0,0,1,0,0,0,0,5,UFO 50,91.0,Party,2024-09-18,2024.0,Universal (90+),1,7.280008252884188
Metal Gear Solid 3: Snake Eater Original Soundtrack,370,9661,,,ost,0,0,0,0,0,0,0,0,1,Metal Gear Solid 3: Snake Eater,91.0,Action Adventure,2004-11-17,2004.0,Universal (90+),1,5.916202062607435
Spyro - Year of the Dragon Original Soundtrack,76,12028,,,,0,0,0,0,0,0,0,0,0,Spyro: Year of the Dragon,91.0,3D Platformer,2000-10-10,2000.0,Universal (90+),1,4.343805421853684
Crysis: Original Soundtrack,1512,14149,22.0,177.4,soundtrack|game music|video game music|game soundtrack|ambient,0,1,1,1,0,0,0,0,5,Crysis,91.0,FPS,2007-11-13,2007.0,Universal (90+),1,7.321849713788356
NINJA GAIDEN: Ragebound (Original Game Soundtrack),668,13884,48.0,142.2,,0,0,0,0,0,0,0,0,0,Ninja Gaiden (2004),91.0,Action Adventure,2004-03-02,2004.0,Universal (90+),1,6.505784060128229
The Rocky Horror Picture Show - Original Soundtrack,295900,5429342,16.0,190.8,soundtrack|musical|rocky horror picture show|rock|rock n roll,0,0,0,0,0,0,0,0,5,MLB 10: The Show,91.0,Baseball Sim,2010-03-02,2010.0,Universal (90+),1,12.597780217902699
The Legend of Zelda - Ocarina of Time (Mastered) (Select Soundtrack),19325,132228,10.0,112.6,1|video game music|jazz|latin jazz|latin,0,0,1,0,0,0,0,0,5,The Legend of Zelda: Ocarina of Time / Master Quest,91.0,Open-World Action,2003-02-28,2003.0,Universal (90+),1,9.869206618559254
God of War Ragnarök (Original Soundtrack),165907,2384940,28.0,264.1,video game soundtrack|videogame soundtrack,0,1,0,0,0,0,0,0,2,God of War: Chains of Olympus,91.0,Linear Action Adventure,2008-03-04,2008.0,Universal (90+),1,12.019188696836276
Kentucky Route Zero (Original Soundtrack),38779,476607,26.0,,,0,0,0,0,0,0,0,0,0,Kentucky Route Zero - Act III,91.0,Adventure,2014-05-06,2014.0,Universal (90+),1,10.565659928796643
Shadow of the Colossus Original Soundtrack,104,6650,43.0,111.2,video game music|instrumental|soundtrack|shadow of the colossus|orchestral,1,1,1,0,0,0,0,0,5,Shadow of the Colossus,91.0,Action Adventure,2018-02-06,2018.0,Universal (90+),1,4.653960350157523
World Of Warcraft: The Burning Crusade Original Soundtrack,24343,247459,21.0,222.1,,0,0,0,0,0,0,0,0,0,World of Warcraft: The Burning Crusade,91.0,MMORPG,2007-01-16,2007.0,Universal (90+),1,10.100040691576806
Halo: Reach (Original Soundtrack),21111,302897,,,,0,0,0,0,0,0,0,0,0,Halo: Reach,91.0,FPS,2010-09-14,2010.0,Universal (90+),1,9.95759687818316
Yoshi's Island - Super Mario Advance 3 Original Soundtrack,2,52,,,,0,0,0,0,0,0,0,0,0,Yoshi's Island: Super Mario Advance 3,91.0,2D Platformer,2002-09-24,2002.0,Universal (90+),1,1.0986122886681098
Star Wars: The Last Jedi (Original Motion Picture Soundtrack),47260,708148,20.0,224.0,soundtrack|star wars|2017|indiana jones|score,0,0,0,0,0,0,0,0,5,Star Wars Jedi Knight: Dark Forces II,91.0,FPS,1997-10-09,1997.0,Universal (90+),1,10.763440710059992
The Longest Journey Original Soundtrack,271,21943,,,soundtrack,0,0,0,0,0,0,0,0,1,The Longest Journey,91.0,Point-and-Click,2000-11-16,2000.0,Universal (90+),1,5.605802066295998
Split Fiction (Original Soundtrack),1197,86501,,,,0,0,0,0,0,0,0,0,0,Split Fiction,91.0,Linear Action Adventure,2025-03-06,2025.0,Universal (90+),1,7.088408778675395
Resident Evil Original Soundtrack Remix,359,14386,,,,0,0,0,0,0,0,0,0,0,Resident Evil,91.0,Survival,1996-03-30,1996.0,Universal (90+),1,5.886104031450156
Battlefield 2 Original Soundtrack,19,354,,,,0,0,0,0,0,0,0,0,0,Battlefield 2,91.0,Tactical FPS,2005-06-21,2005.0,Universal (90+),1,2.995732273553991
Resident Evil 3 Nemesis Original Soundtrack,10435,182093,,,,0,0,0,0,0,0,0,0,0,Resident Evil 3: Nemesis,91.0,Survival,1999-11-11,1999.0,Universal (90+),1,9.253016646256619
Biwi No. 1 (Original Motion Picture Soundtrack),15172,78930,9.0,385.0,bollywood|indian|hindi|desi|india,0,0,0,0,0,0,0,0,5,The Operative: No One Lives Forever,91.0,FPS,2000-11-11,2000.0,Universal (90+),1,9.627272811525241
Planescape: Torment (Original Soundtrack),3,1855,,,,0,0,0,0,0,0,0,0,0,Planescape: Torment,91.0,Western RPG,1999-12-14,1999.0,Universal (90+),1,1.3862943611198906
Mass Effect Original Soundtrack,566,27177,,,ambient|soundtrack|symphonic|mass effect|instrumental,1,1,0,1,0,0,0,0,5,Mass Effect,91.0,Western RPG,2007-11-20,2007.0,Universal (90+),1,6.340359303727752
Killzone 2 (Original Soundtrack from the Video Game),588,12776,29.0,153.9,video game music|soundtrack|composer|instrumental|score,1,0,1,0,0,0,0,0,5,Killzone 2,91.0,FPS,2009-02-27,2009.0,Universal (90+),1,6.3784261836515865
Legacy of Kain: Soul Reaver Original Soundtrack,7,878,,,,0,0,0,0,0,0,0,0,0,Legacy of Kain: Soul Reaver,91.0,Action Adventure,1999-08-13,1999.0,Universal (90+),1,2.0794415416798357
Golden Sun Original Soundtrack,46,1131,,,,0,0,0,0,0,0,0,0,0,Golden Sun,91.0,JRPG,2001-11-11,2001.0,Universal (90+),1,3.8501476017100584
Gears of War 3 (Original Soundtrack),2032,28616,31.0,151.5,soundtrack|stunning|instrumental|beautiful|composer,1,0,0,0,0,0,0,0,5,Gears of War 3,91.0,Third Person Shooter,2011-09-20,2011.0,Universal (90+),1,7.617267813628347
No One Lives Forever 2: A Spy in H.A.R.M.'s Way,10,1632,,,,0,0,0,0,0,0,0,0,0,No One Lives Forever 2: A Spy in H.A.R.M.'s Way,91.0,Action Adventure,2002-09-30,2002.0,Universal (90+),1,2.3978952727983707
Neverwinter Nights Original Soundtrack,68,7720,,,,0,0,0,0,0,0,0,0,0,Neverwinter Nights,91.0,Western RPG,2002-06-16,2002.0,Universal (90+),1,4.23410650459726
Castlevania: Aria of Sorrow Original Soundtrack,1,3,,,,0,0,0,0,0,0,0,0,0,Castlevania: Aria of Sorrow,91.0,Metroidvania,2003-05-06,2003.0,Universal (90+),1,0.6931471805599453
The Legend of Zelda: A Link Between Worlds Original Soundtrack,143,8923,105.0,123.4,,0,0,0,0,0,0,0,0,0,The Legend of Zelda: A Link Between Worlds,91.0,Open-World Action,2013-11-22,2013.0,Universal (90+),1,4.969813299576001
Resident Evil 2 Original Soundtrack,78229,1434933,1.0,141.0,soundtrack|video game soundtrack|japanese|instrumental|japan,1,1,0,0,0,0,0,0,5,Resident Evil 2,91.0,Survival,2019-01-25,2019.0,Universal (90+),1,11.267408484679127
Satisfactory (Original Game Soundtrack),3432,94701,48.0,300.9,,0,0,0,0,0,0,0,0,0,Satisfactory,91.0,Sandbox,2024-09-10,2024.0,Universal (90+),1,8.141189793457691
NieR: Automata Original Soundtrack,632,69597,,,,0,0,0,0,0,0,0,0,0,NieR: Automata - Game of the YoRHa Edition,91.0,Action RPG,2019-02-26,2019.0,Universal (90+),1,6.450470422144176
Disco Elysium (Original Soundtrack),45,2047,,,,0,0,0,0,0,0,0,0,0,Disco Elysium,91.0,Western RPG,2019-10-15,2019.0,Universal (90+),1,3.828641396489095
Castlevania - Circle of the Moon Original Soundtrack,41,911,,,,0,0,0,0,0,0,0,0,0,Castlevania: Circle of the Moon,91.0,Metroidvania,2001-06-10,2001.0,Universal (90+),1,3.7376696182833684
Dark Souls II Original Soundtrack,476,7719,35.0,169.8,video game music|soundtrack|video game|praise the sun|instrumental,1,0,1,0,0,0,0,0,5,Dark Souls II,91.0,Action RPG,2014-03-11,2014.0,Universal (90+),1,6.1675164908883415
Minecraft: Caves & Cliffs (Original Game Soundtrack),180801,4025711,10.0,293.0,minecraft|original soundtrack music|minecraft disc|piano|soundtrack,0,0,0,0,0,1,0,0,5,Caves of Qud,91.0,Roguelike,2024-12-05,2024.0,Universal (90+),1,12.105157788825933
Shovel Knight Original Soundtrack,3737,279570,47.0,204.0,chiptune|8-bit|video game music|soundtrack|title is imperative,0,0,1,0,0,0,0,0,5,Shovel Knight: Treasure Trove,91.0,2D Platformer,2017-03-03,2017.0,Universal (90+),1,8.226305988015508
Donkey Kong Bananza Soundtrack,40,1855,,,,0,0,0,0,0,0,0,0,0,Donkey Kong Bananza,91.0,3D Platformer,2025-07-17,2025.0,Universal (90+),1,3.713572066704308
Assassin's Creed II Original Soundtrack,172,16612,,,,0,0,0,0,0,0,0,0,0,Assassin's Creed II,90.0,Open-World Action,2009-11-17,2009.0,Universal (90+),1,5.153291594497779
Crash Bandicoot: Warped Original Soundtrack,4,141,,,,0,0,0,0,0,0,0,0,0,Crash Bandicoot: Warped,91.0,3D Platformer,1998-11-03,1998.0,Universal (90+),1,1.6094379124341003
Mario Golf Original Soundtrack,4,83,,,,0,0,0,0,0,0,0,0,0,Mario Golf,91.0,Golf,1999-06-30,1999.0,Universal (90+),1,1.6094379124341003
Lands of Jamaa (Original Animal Jam Game Soundtrack),4418,65692,15.0,81.5,,0,0,0,0,0,0,0,0,0,Animal Well,90.0,Metroidvania,2024-05-09,2024.0,Universal (90+),1,8.39366870513074
Call of Duty Original Soundtrack,5,66,,,,0,0,0,0,0,0,0,0,0,Call of Duty,91.0,FPS,2003-10-29,2003.0,Universal (90+),1,1.791759469228055
The Sims 2 (Original Soundtrack),27848,555333,10.0,181.2,soundtrack|game sountracks|sims|trumpet|happy,0,0,0,0,0,0,0,0,5,The Sims 2,90.0,Virtual Life,2004-09-14,2004.0,Universal (90+),1,10.234552338068042
Final Fantasy XIV: Shadowbringers Original Soundtrack,2,61,,,,0,0,0,0,0,0,0,0,0,Final Fantasy XIV: Shadowbringers,90.0,MMORPG,2019-07-02,2019.0,Universal (90+),1,1.0986122886681098
Animal Crossing: New Horizons Original Soundtrack,50,1873,,,,0,0,0,0,0,0,0,0,0,Animal Crossing: New Horizons,90.0,Virtual Life,2020-03-20,2020.0,Universal (90+),1,3.9318256327243257
World of Warcraft: Cataclysm Original Soundtrack,18498,239254,,,,0,0,0,0,0,0,0,0,0,World of Warcraft: Cataclysm,90.0,MMORPG,2010-12-07,2010.0,Universal (90+),1,9.82547195555139
Balatro Original Soundtrack,46,1618,,,,0,0,0,0,0,0,0,0,0,Balatro,90.0,Card Battle,2024-02-20,2024.0,Universal (90+),1,3.8501476017100584
Awesomenauts (Original Game Soundtrack) [Ultimate Edition],522,20413,,,,0,0,0,0,0,0,0,0,0,Diablo III: Ultimate Evil Edition,90.0,Action RPG,2014-08-19,2014.0,Universal (90+),1,6.259581464064923
BAYONETTA Original Soundtrack (Vol. 1),63166,845217,,,,0,0,0,0,0,0,0,0,0,Bayonetta,90.0,Linear Action Adventure,2010-01-05,2010.0,Universal (90+),1,11.053537291867439
Tom Clancy's Ghost Recon Wildlands (Original Game Soundtrack),6078,91260,36.0,167.7,soundtrack|video game soundtrack|videogame soundtrack|singer-songwriter|folk,0,1,0,0,0,1,0,0,5,Tom Clancy's Ghost Recon Advanced Warfighter,90.0,Tactical FPS,2006-03-09,2006.0,Universal (90+),1,8.712595487748722
Mario & Luigi: Superstar Saga Original Soundtrack,10,221,44.0,87.5,video game music|soundtrack|japanese|instrumental|game,1,0,1,0,0,0,0,0,5,Mario & Luigi: Superstar Saga,90.0,JRPG,2003-11-17,2003.0,Universal (90+),1,2.3978952727983707
ICO Original Soundtrack,11,215,,,,0,0,0,0,0,0,0,0,0,ICO,90.0,Linear Action Adventure,2001-09-24,2001.0,Universal (90+),1,2.4849066497880004
Slay the Princess Part One (Original Game Soundtrack),5852,268510,31.0,171.3,soundtrack|slay the princess,0,0,0,0,0,0,0,0,2,Slay the Princess,90.0,Visual Novel,2023-10-23,2023.0,Universal (90+),1,8.67470962929122
Hollow Knight: Silksong (Original Soundtrack),68916,4357280,53.0,132.1,ambient|soundtrack|video game music|modern classical|chamber,0,1,1,1,0,0,0,0,5,Hollow Knight: Silksong,90.0,Metroidvania,2025-09-04,2025.0,Universal (90+),1,11.140658160965502
World of Goo: Original Soundtrack,33,269,27.0,108.9,,0,0,0,0,0,0,0,0,0,World of Goo,90.0,Action Puzzle,2008-10-12,2008.0,Universal (90+),1,3.5263605246161616
Syphon Filter Original Soundtrack,15,379,,,,0,0,0,0,0,0,0,0,0,Syphon Filter,90.0,Third Person Shooter,1999-02-17,1999.0,Universal (90+),1,2.772588722239781
Mario & Luigi: Bowser's Inside Story Original Soundtrack,3,48,,,,0,0,0,0,0,0,0,0,0,Mario & Luigi: Bowser's Inside Story,90.0,JRPG,2009-09-14,2009.0,Universal (90+),1,1.3862943611198906
Factorio Original Soundtrack,518,95661,26.0,178.1,ambient|soundtrack,0,0,0,1,0,0,0,0,2,Factorio,90.0,Tycoon,2020-08-14,2020.0,Universal (90+),1,6.251903883165888
Grand Theft Auto IV: The Lost & Damned EP Special Edition,6632,44503,8.0,191.8,hip-hop|rap|underground hip-hop|producer|new york,0,0,0,0,0,0,0,0,5,Grand Theft Auto IV: The Lost and Damned,90.0,Open-World Action,2009-02-17,2009.0,Universal (90+),1,8.799812469525556
Ratchet & Clank - Going Commando Original Soundtrack,42,2011,,,,0,0,0,0,0,0,0,0,0,Ratchet & Clank: Going Commando,90.0,3D Platformer,2003-11-11,2003.0,Universal (90+),1,3.7612001156935624
"Steven Universe, Vol. 2 (Original Soundtrack)",376959,7351138,12.0,120.8,text|vocal|sad|soundtrack|acoustic,0,0,0,0,1,1,0,0,5,NBA Street Vol. 2,90.0,Basketball,2003-04-28,2003.0,Universal (90+),1,12.839894360005305
Marvel's Spider-Man 2 (Original Video Game Soundtrack),22366,257140,21.0,228.7,video game soundtrack|videogame soundtrack,0,1,0,0,0,0,0,0,2,Marvel's Spider-Man 2,90.0,Open-World Action,2023-10-20,2023.0,Universal (90+),1,10.01534193731027
The Legend of Zelda: The Wind Waker Original Soundtrack,117,4154,,,zelda,0,0,0,0,0,0,0,0,1,The Legend of Zelda: The Wind Waker HD,90.0,Open-World Action,2013-09-20,2013.0,Universal (90+),1,4.770684624465665
The Legend of Zelda: Phantom Hourglass Original Soundtrack,41,1269,,,,0,0,0,0,0,0,0,0,0,The Legend of Zelda: Phantom Hourglass,90.0,Open-World Action,2007-10-01,2007.0,Universal (90+),1,3.7376696182833684
NHL 2001 Soundtrack,6,118,,,,0,0,0,0,0,0,0,0,0,NHL 2001,90.0,Hockey Sim,2000-09-28,2000.0,Universal (90+),1,1.9459101490553132
Portal Original Soundtrack,68,733,,,,0,0,0,0,0,0,0,0,0,Portal,90.0,FPS,2007-10-10,2007.0,Universal (90+),1,4.23410650459726
DDR (Dance Dance Revolution),19026,203291,2.0,127.0,,0,0,0,0,0,0,0,0,0,Dance Dance Revolution,90.0,Dancing,2001-05-09,2001.0,Universal (90+),1,9.8536143020404
JACK JEANNE ORIGINAL SOUNDTRACK,3,295,52.0,101.3,,0,0,0,0,0,0,0,0,0,Jack Jeanne,90.0,Visual Novel,2023-06-15,2023.0,Universal (90+),1,1.3862943611198906
